"roll_call_id","bill_id","session","roll_call_date","roll_call_desc","yea","nay","nv","absent","total","passed","chamber","chamber_id","bill_title","bill_number","session_year","bill_desc","bill_url","pct_of_total","n_present","pct_of_present"
"1371735",1800203,"2024-2024_Regular_Session","2024-01-30","House Commerce Committee",16,0,0,5,21,1,"H",27,"Exemption from Regulation for Bona Fide Nonprofit Organizations","H1569",2024,"Authorizes FSC to adopt rules prescribing criteria & processes for determining whether organization is bona fide nonprofit organization for specified purpose; provides exemptions from certain regulation for bona fide nonprofit organizations & certain employees of bona fide nonprofit organization that meet specified criteria; requires Office of Financial Regulation to make specified determination; requires office to make such determination based on terms consistent with loan origination in public or charitable context; requires office to periodically examine books & activities of organization & to revoke its status as bona fide nonprofit organization.","https://legiscan.com/FL/bill/H1569/2024",0.761904761904762,16,1
"1371738",1782350,"2024-2024_Regular_Session","2024-01-30","House Criminal Justice Subcommittee",16,0,0,2,18,1,"H",27,"Release of Balloons","H0321",2024,"Revises prohibition on release of certain balloons to delete specified timeframe & number of balloons; deletes exemption from such prohibition for certain biodegradable or photodegradable balloons; provides that person who violates prohibition commits noncriminal infraction of littering; revises penalty for such violation; deletes provision authorizing petitions to enjoin release of balloons.","https://legiscan.com/FL/bill/H0321/2024",0.888888888888889,16,1
"1371742",1780574,"2024-2024_Regular_Session","2024-01-30","House Commerce Committee",21,0,0,0,21,1,"H",27,"Judgment Liens","H0175",2024,"Authorizes judgment lien to attach to specified personal property & all payment intangibles & accounts of judgment debtor in this state; specifies that filing of noncompliant judgment lien certificate does not preclude subsequent filing of compliant judgment lien certificate; specifies provisions to be used in resolving priority of conflicting rights between judgment lienholder & secured party; specifies that rights of certain judgment debtors to proceed against judgment debtor's property are subject to certain provisions; provides that an account debtor may discharge certain obligations through settlement agreement.","https://legiscan.com/FL/bill/H0175/2024",1,21,1
"1371746",1782353,"2024-2024_Regular_Session","2024-01-30","House State Affairs Committee",20,0,0,1,21,1,"H",27,"Pub. Rec./Military Personnel and Their Families","H0319",2024,"Provides exemption from public records requirements for identification & location information of certain current & former military personnel & their spouses & dependents; provides for future legislative review & repeal of exemption; provides statement of public necessity.","https://legiscan.com/FL/bill/H0319/2024",0.952380952380952,20,1
"1371749",1782262,"2024-2024_Regular_Session","2024-01-30","House Commerce Committee",21,0,0,0,21,1,"H",27,"Securities","H0311",2024,"Revises list of securities & transactions that are exempt from registration requirements; authorizes issuer to engage in general advertising & solicitation; removes requirements for escrow agreement; revises amount that may be received for sales of certain securities; provides certain sales are voidable within specified timeframe; specifies limitation on amount of cash & other consideration that may be received from sales of securities; prohibits issuer from accepting more than specified amount from single purchaser; prohibits issuer from withdrawing any amount of offering proceeds until target offering amount has been received; provides that certain communications are not deemed to constitute general solicitation or general advertising.","https://legiscan.com/FL/bill/H0311/2024",1,21,1
"1371752",1780316,"2024-2024_Regular_Session","2024-01-30","Senate Rules",18,0,0,2,20,1,"S",28,"Value of Motor Vehicles Exempt from Legal Process","S0158",2024,"Increasing the value of a motor vehicle owned by a natural person which is exempt from legal process, etc.","https://legiscan.com/FL/bill/S0158/2024",0.9,18,1
"1371763",1822400,"2024-2024_Regular_Session","2024-01-30","House State Affairs Committee",19,0,0,2,21,1,"H",27,"OGSR/Utility Owned or Operated by a Unit of Local Government","H7047",2024,"Extends date of scheduled repeal of public records exemptions for certain information related to security of certain technology, processes, practices, information technology systems, & industrial control technology systems; removes scheduled repeal of public records exemption for certain customer meter-derived data & billing information; extends date of scheduled repeal of exemption from public meetings requirements for portions of meetings held by utility owned or operated by unit of local government that would reveal certain information.","https://legiscan.com/FL/bill/H7047/2024",0.904761904761905,19,1
"1371772",1780245,"2024-2024_Regular_Session","2024-01-30","House Commerce Committee",21,0,0,0,21,1,"H",27,"Pub. Rec./New State Banks and New State Trust Companies","H0085",2024,"Provides exemption from public records requirements for information received by OFR relating to application for authority to organize new state bank or new state trust company until specified conditions are met; provides for future legislative review & repeal of exemptions; provides statement of public necessity.","https://legiscan.com/FL/bill/H0085/2024",1,21,1
"1371773",1780307,"2024-2024_Regular_Session","2024-01-30","House Judiciary Committee",21,0,0,2,23,1,"H",27,"Relief/Julia Perez/St. Johns County Sheriff's Office","H6007",2024,"Provides for relief of Julia Perez by the St. Johns County Sheriff's Office; provides for appropriation of funds to compensate Julia Perez for personal injuries & damages sustained as result of negligence of employee of St. Johns County Sheriff's Office; provides legislative intent for waiver of certain lien interests; provides limitation on compensation & payment of attorney fees.","https://legiscan.com/FL/bill/H6007/2024",0.91304347826087,21,1
"1371794",1785823,"2024-2024_Regular_Session","2024-01-30","House Energy, Communications & Cybersecurity Subcommittee",15,0,0,2,17,1,"H",27,"Energy Infrastructure Investment","H0683",2024,"Authorizes PSC to establish experimental mechanism to facilitate certain energy infrastructure investment & to make determinations regarding such mechanism.","https://legiscan.com/FL/bill/H0683/2024",0.882352941176471,15,1
"1371796",1782958,"2024-2024_Regular_Session","2024-01-30","House Criminal Justice Subcommittee",16,0,0,2,18,1,"H",27,"Representation by Counsel in Hearings on Petitions for Risk Protection Orders","H0365",2024,"Provides respondent has right to be represented by attorney in risk protection order proceeding & right to have attorney appointed if he or she cannot afford one; requires specified notice; specifies compensation for private counsel appointed to represent respondent.","https://legiscan.com/FL/bill/H0365/2024",0.888888888888889,16,1
"1371797",1790921,"2024-2024_Regular_Session","2024-01-30","Senate Children, Families, and Elder Affairs",7,0,0,0,7,1,"S",28,"Surrendered Infants","S0790",2024,"Changing the term ""newborn infant"" to ""infant""; increasing the age at which a child is considered an infant; authorizing a parent to leave an infant with medical staff or a licensed health care professional at a hospital after the delivery of the infant, upon the parent giving a certain notification; authorizing a parent to surrender an infant by calling 911 to request that an emergency medical services provider meet the surrendering parent at a specified location, etc.","https://legiscan.com/FL/bill/S0790/2024",1,7,1
"1371809",1784331,"2024-2024_Regular_Session","2024-01-30","House Education & Employment Committee",17,0,0,3,20,1,"H",27,"Career-themed Courses","H0553",2024,"Revises requirements for specified school district strategic plan to include certain information; requires DOE to include specified data in annual review of K-12 & postsecondary career & technical education offerings; & requires school districts to inform students & parents of specified information during middle school course selection","https://legiscan.com/FL/bill/H0553/2024",0.85,17,1
