"roll_call_id","bill_id","session","roll_call_date","roll_call_desc","yea","nay","nv","absent","n_total","passed","roll_call_chamber","bill_title","bill_number","session_year","bill_url","pct_of_total","n_present","pct_of_present","final_vote","R_pct_of_present","D_pct_of_present","rc_unity_D","rc_unity_R","rc_mean_partisanship"
1515869,1984348,"2025-2025_Regular_Session","2025-03-12","Senate Transportation",9,0,0,0,9,1,"S","Hands-free Driving","S1318",2025,"https://legiscan.com/FL/bill/S1318/2025",1,9,1,"N",1,1,1,1,1
1515871,2000044,"2025-2025_Regular_Session","2025-03-12","Senate: Third Reading RCS#3",38,0,0,1,39,1,"S","Celebrating the Life and Legacy of Senator Geraldine F. ""Geri"" Thompson","S1856",2025,"https://legiscan.com/FL/bill/S1856/2025",0.974358974358974,38,1,"Y",1,1,1,1,1
1515891,1984179,"2025-2025_Regular_Session","2025-03-12","House Economic Infrastructure Subcommittee",18,0,0,0,18,1,"H","Preemption Over Utility Service Restrictions","H1137",2025,"https://legiscan.com/FL/bill/H1137/2025",1,18,1,"N",1,1,1,1,1
1515909,1966187,"2025-2025_Regular_Session","2025-03-12","Senate Regulated Industries",5,2,0,2,9,1,"S","Veterinary Professional Associates","S0652",2025,"https://legiscan.com/FL/bill/S0652/2025",0.555555555555556,7,0.714285714285714,"N",0.6,1,1,0.6,0.714285714285714
1515932,1963769,"2025-2025_Regular_Session","2025-03-12","Senate Regulated Industries",8,0,0,1,9,1,"S","Wine Containers","S0578",2025,"https://legiscan.com/FL/bill/S0578/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1515938,1956291,"2025-2025_Regular_Session","2025-03-12","Senate Judiciary",9,2,0,0,11,1,"S","Trust Fund Interest for Purposes Approved by the Supreme Court","S0498",2025,"https://legiscan.com/FL/bill/S0498/2025",0.818181818181818,11,0.818181818181818,"N",1,0.333333333333333,0.666666666666667,1,0.909090909090909
1516071,1924116,"2025-2025_Regular_Session","2025-03-12","Senate Rules",25,0,0,0,25,1,"S","Collaborative Pharmacy Practice for Chronic Health Conditions","S0294",2025,"https://legiscan.com/FL/bill/S0294/2025",1,25,1,"N",1,1,1,1,1
1516074,1918834,"2025-2025_Regular_Session","2025-03-11","Senate Community Affairs",7,0,0,1,8,1,"S","Trusts","S0262",2025,"https://legiscan.com/FL/bill/S0262/2025",0.875,7,1,"N",1,1,1,1,1
1516093,1903465,"2025-2025_Regular_Session","2025-03-12","Senate Rules",25,0,0,0,25,1,"S","Abandoning Restrained Dogs During Natural Disasters","S0150",2025,"https://legiscan.com/FL/bill/S0150/2025",1,25,1,"N",1,1,1,1,1
1516106,1909517,"2025-2025_Regular_Session","2025-03-12","Senate Rules",24,0,0,1,25,1,"S","Public Accountancy","S0160",2025,"https://legiscan.com/FL/bill/S0160/2025",0.96,24,1,"N",1,1,1,1,1
1516107,1975596,"2025-2025_Regular_Session","2025-03-12","Senate Rules",24,0,0,1,25,1,"S","Florida Statutes","S0038",2025,"https://legiscan.com/FL/bill/S0038/2025",0.96,24,1,"N",1,1,1,1,1
1516115,1977909,"2025-2025_Regular_Session","2025-03-12","House Economic Infrastructure Subcommittee",18,0,0,0,18,1,"H","Indemnification and Insurance Obligations of Commuter Rail Transportation Providers","H0867",2025,"https://legiscan.com/FL/bill/H0867/2025",1,18,1,"N",1,1,1,1,1
1516128,1973541,"2025-2025_Regular_Session","2025-03-12","House Economic Infrastructure Subcommittee",18,0,0,0,18,1,"H","Utility Relocation","H0703",2025,"https://legiscan.com/FL/bill/H0703/2025",1,18,1,"N",1,1,1,1,1
1516157,1970006,"2025-2025_Regular_Session","2025-03-12","Senate Transportation",9,0,0,0,9,1,"S","Transportation Facility Designations/Senator James A. Sebesta Memorial Highway","S0706",2025,"https://legiscan.com/FL/bill/S0706/2025",1,9,1,"N",1,1,1,1,1
1516176,1947432,"2025-2025_Regular_Session","2025-03-12","Senate Rules",25,0,0,0,25,1,"S","Administrative Procedures","S0108",2025,"https://legiscan.com/FL/bill/S0108/2025",1,25,1,"N",1,1,1,1,1
1516182,1972242,"2025-2025_Regular_Session","2025-03-12","House Criminal Justice Subcommittee",16,0,0,3,19,1,"H","Use of Tracking Devices or Applications to Commit Dangerous Crimes","H0663",2025,"https://legiscan.com/FL/bill/H0663/2025",0.842105263157895,16,1,"N",1,1,1,1,1
1516183,1943836,"2025-2025_Regular_Session","2025-03-12","House Criminal Justice Subcommittee",17,0,0,2,19,1,"H","Misuse of Emergency Communications Systems","H0279",2025,"https://legiscan.com/FL/bill/H0279/2025",0.894736842105263,17,1,"N",1,1,1,1,1
1516190,1975439,"2025-2025_Regular_Session","2025-03-12","Senate Rules",24,0,0,1,25,1,"S","Florida Statutes","S0036",2025,"https://legiscan.com/FL/bill/S0036/2025",0.96,24,1,"N",1,1,1,1,1
1516195,1988977,"2025-2025_Regular_Session","2025-03-12","House Economic Infrastructure Subcommittee",14,4,0,0,18,1,"H","Utility Services","H1523",2025,"https://legiscan.com/FL/bill/H1523/2025",0.777777777777778,18,0.777777777777778,"N",1,0.2,0.8,1,0.944444444444444
1516197,1942526,"2025-2025_Regular_Session","2025-03-12","House Criminal Justice Subcommittee",16,0,0,3,19,1,"H","Aggravated Animal Cruelty","H0255",2025,"https://legiscan.com/FL/bill/H0255/2025",0.842105263157895,16,1,"N",1,1,1,1,1
1516219,1982314,"2025-2025_Regular_Session","2025-03-12","House Criminal Justice Subcommittee",16,1,0,2,19,1,"H","Carrying of Handguns or Weapons by Law Enforcement Officers Attending Athletic Events","H1021",2025,"https://legiscan.com/FL/bill/H1021/2025",0.842105263157895,17,0.941176470588235,"N",1,0.8,0.8,1,0.941176470588235
1516242,1972165,"2025-2025_Regular_Session","2025-03-12","House Intergovernmental Affairs Subcommittee",16,0,0,2,18,1,"H","Lee County","H4025",2025,"https://legiscan.com/FL/bill/H4025/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1516253,1966658,"2025-2025_Regular_Session","2025-03-12","Senate Transportation",9,0,0,0,9,1,"S","Transportation Facility Designations/Harry Frisch Street","S0662",2025,"https://legiscan.com/FL/bill/S0662/2025",1,9,1,"N",1,1,1,1,1
1516272,1909031,"2025-2025_Regular_Session","2025-03-12","House Careers & Workforce Subcommittee",15,0,0,3,18,1,"H","Exceptional Student Education","H0127",2025,"https://legiscan.com/FL/bill/H0127/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1516310,1967286,"2025-2025_Regular_Session","2025-03-12","House Intergovernmental Affairs Subcommittee",12,2,0,4,18,1,"H","Construction and Facilities","H0569",2025,"https://legiscan.com/FL/bill/H0569/2025",0.666666666666667,14,0.857142857142857,"N",1,0.333333333333333,0.666666666666667,1,0.928571428571429
1516316,1957959,"2025-2025_Regular_Session","2025-03-12","Senate: Third Reading RCS#2",38,0,0,1,39,1,"S","Children with Developmental Disabilities","S0112",2025,"https://legiscan.com/FL/bill/S0112/2025",0.974358974358974,38,1,"Y",1,1,1,1,1
1516331,1975073,"2025-2025_Regular_Session","2025-03-12","House Criminal Justice Subcommittee",13,5,0,1,19,1,"H","Minimum Age for Firearm Purchase or Transfer","H0759",2025,"https://legiscan.com/FL/bill/H0759/2025",0.684210526315789,18,0.722222222222222,"N",1,0,1,1,1
1516349,1976731,"2025-2025_Regular_Session","2025-03-12","House Intergovernmental Affairs Subcommittee",16,0,0,2,18,1,"H","Veteran and Spouse Nursing Home Beds","H0797",2025,"https://legiscan.com/FL/bill/H0797/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1516361,1979604,"2025-2025_Regular_Session","2025-03-12","Senate Transportation",9,0,0,0,9,1,"S","Driver License Education Requirements","S0994",2025,"https://legiscan.com/FL/bill/S0994/2025",1,9,1,"N",1,1,1,1,1
1516362,1973683,"2025-2025_Regular_Session","2025-03-12","House Intergovernmental Affairs Subcommittee",16,0,0,2,18,1,"H","City of Oviedo, Seminole County","H4031",2025,"https://legiscan.com/FL/bill/H4031/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1516366,1976248,"2025-2025_Regular_Session","2025-03-12","House Criminal Justice Subcommittee",17,0,0,2,19,1,"H","Offenses Involving Children","H0777",2025,"https://legiscan.com/FL/bill/H0777/2025",0.894736842105263,17,1,"N",1,1,1,1,1
1516370,1894920,"2025-2025_Regular_Session","2025-03-12","House Intergovernmental Affairs Subcommittee",16,0,0,2,18,1,"H","Municipal Water and Sewer Utility Rates","H0011",2025,"https://legiscan.com/FL/bill/H0011/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1516397,1958912,"2025-2025_Regular_Session","2025-03-12","House Criminal Justice Subcommittee",15,0,0,4,19,1,"H","Background Screening of Athletic Coaches","H0431",2025,"https://legiscan.com/FL/bill/H0431/2025",0.789473684210526,15,1,"N",1,1,1,1,1
1516419,1942124,"2025-2025_Regular_Session","2025-03-12","House Criminal Justice Subcommittee",17,0,0,2,19,1,"H","Offenses Involving Motor Vehicles","H0253",2025,"https://legiscan.com/FL/bill/H0253/2025",0.894736842105263,17,1,"N",1,1,1,1,1
1516434,1972091,"2025-2025_Regular_Session","2025-03-12","House Intergovernmental Affairs Subcommittee",15,0,0,3,18,1,"H","Unrated Bonds","H0669",2025,"https://legiscan.com/FL/bill/H0669/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1516436,1988190,"2025-2025_Regular_Session","2025-03-12","House Intergovernmental Affairs Subcommittee",16,0,0,2,18,1,"H","City of Coral Springs and City of Parkland, Broward County","H4071",2025,"https://legiscan.com/FL/bill/H4071/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1516455,1975058,"2025-2025_Regular_Session","2025-03-12","House Intergovernmental Affairs Subcommittee",15,0,0,3,18,1,"H","Unlawful Demolition of Historical Buildings and Structures","H0717",2025,"https://legiscan.com/FL/bill/H0717/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1516468,1990100,"2025-2025_Regular_Session","2025-03-12","House Intergovernmental Affairs Subcommittee",16,0,0,2,18,1,"H","Duval County","H4053",2025,"https://legiscan.com/FL/bill/H4053/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1516471,1958878,"2025-2025_Regular_Session","2025-03-12","House Criminal Justice Subcommittee",17,1,0,1,19,1,"H","Tampering with an Electronic Monitoring Device","H0437",2025,"https://legiscan.com/FL/bill/H0437/2025",0.894736842105263,18,0.944444444444444,"N",1,0.8,0.8,1,0.944444444444444
1516476,1972025,"2025-2025_Regular_Session","2025-03-12","House Criminal Justice Subcommittee",16,0,0,3,19,1,"H","Aggravating Factors for Capital Felonies","H0653",2025,"https://legiscan.com/FL/bill/H0653/2025",0.842105263157895,16,1,"N",1,1,1,1,1
1516486,1982943,"2025-2025_Regular_Session","2025-03-12","House Intergovernmental Affairs Subcommittee",15,0,0,3,18,1,"H","Veterans","H1043",2025,"https://legiscan.com/FL/bill/H1043/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1516491,1977580,"2025-2025_Regular_Session","2025-03-12","House Criminal Justice Subcommittee",16,0,0,3,19,1,"H","Veterans Affairs","H0845",2025,"https://legiscan.com/FL/bill/H0845/2025",0.842105263157895,16,1,"N",1,1,1,1,1
1516493,1973193,"2025-2025_Regular_Session","2025-03-12","House Intergovernmental Affairs Subcommittee",16,0,0,2,18,1,"H","Greater Naples Fire Rescue District; Collier County","H4029",2025,"https://legiscan.com/FL/bill/H4029/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1516496,1967535,"2025-2025_Regular_Session","2025-03-12","House Careers & Workforce Subcommittee",15,0,0,3,18,1,"H","Career Planning Opportunities for Students","H0571",2025,"https://legiscan.com/FL/bill/H0571/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1516498,1971907,"2025-2025_Regular_Session","2025-03-12","House Intergovernmental Affairs Subcommittee",15,0,0,3,18,1,"H","North River Ranch Improvement Stewardship District, Manatee County","H4021",2025,"https://legiscan.com/FL/bill/H4021/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1516503,1984383,"2025-2025_Regular_Session","2025-03-12","House Careers & Workforce Subcommittee",16,0,0,2,18,1,"H","Workforce Education","H1145",2025,"https://legiscan.com/FL/bill/H1145/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1516513,1968600,"2025-2025_Regular_Session","2025-03-12","House Intergovernmental Affairs Subcommittee",16,0,0,2,18,1,"H","Broward County Narcotics and Dangerous Drug Intelligence and Enforcement Unit, Broward County","H4015",2025,"https://legiscan.com/FL/bill/H4015/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1516521,1940388,"2025-2025_Regular_Session","2025-03-12","House Intergovernmental Affairs Subcommittee",16,0,0,2,18,1,"H","Health Facilities","H0229",2025,"https://legiscan.com/FL/bill/H0229/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1516525,1981949,"2025-2025_Regular_Session","2025-03-12","House Economic Infrastructure Subcommittee",17,0,0,1,18,1,"H","Transportation Facility Designations","H0987",2025,"https://legiscan.com/FL/bill/H0987/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1516550,1941208,"2025-2025_Regular_Session","2025-03-12","House Criminal Justice Subcommittee",15,0,0,4,19,1,"H","Pub. Rec./Medical Examiners","H0231",2025,"https://legiscan.com/FL/bill/H0231/2025",0.789473684210526,15,1,"N",1,1,1,1,1
1516739,1978070,"2025-2025_Regular_Session","2025-03-12","House Criminal Justice Subcommittee",15,3,0,1,19,1,"H","Restrictions on Firearms and Ammunition During Emergencies","H6025",2025,"https://legiscan.com/FL/bill/H6025/2025",0.789473684210526,18,0.833333333333333,"N",1,0.4,0.6,1,0.888888888888889
1516791,1958304,"2025-2025_Regular_Session","2025-03-12","House Industries & Professional Activities Subcommittee",15,1,0,2,18,1,"H","Motor Vehicle Manufacturers and Franchised Motor Vehicle Dealers","H0429",2025,"https://legiscan.com/FL/bill/H0429/2025",0.833333333333333,16,0.9375,"N",0.916666666666667,1,1,0.916666666666667,0.9375
1516792,1956354,"2025-2025_Regular_Session","2025-03-12","House Industries & Professional Activities Subcommittee",16,0,0,2,18,1,"H","Limited Liability Companies","H0403",2025,"https://legiscan.com/FL/bill/H0403/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1516800,1973157,"2025-2025_Regular_Session","2025-03-12","House Industries & Professional Activities Subcommittee",16,1,0,1,18,1,"H","Construction Regulations","H0683",2025,"https://legiscan.com/FL/bill/H0683/2025",0.888888888888889,17,0.941176470588235,"N",1,0.8,0.8,1,0.941176470588235
1516802,1919665,"2025-2025_Regular_Session","2025-03-12","Senate Transportation",9,0,0,0,9,1,"S","Tax of Electric Vertical Takeoff and Landing Aircraft","S0266",2025,"https://legiscan.com/FL/bill/S0266/2025",1,9,1,"N",1,1,1,1,1
1516808,1965049,"2025-2025_Regular_Session","2025-03-12","House Industries & Professional Activities Subcommittee",17,0,0,1,18,1,"H","Fire Prevention","H0551",2025,"https://legiscan.com/FL/bill/H0551/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1516828,1987597,"2025-2025_Regular_Session","2025-03-13","Senate Fiscal Policy",18,0,0,1,19,1,"S","Child Welfare","S7012",2025,"https://legiscan.com/FL/bill/S7012/2025",0.947368421052632,18,1,"N",1,1,1,1,1
1516834,1963881,"2025-2025_Regular_Session","2025-03-12","House Industries & Professional Activities Subcommittee",15,0,0,3,18,1,"H","Location of Equipment Owned by Amusement Business Owner","H0505",2025,"https://legiscan.com/FL/bill/H0505/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1516837,1948410,"2025-2025_Regular_Session","2025-03-13","House Ways & Means Committee",18,0,0,1,19,1,"H","Ad Valorem Tax Exemption for Nonprofit Homes for the Aged","H0321",2025,"https://legiscan.com/FL/bill/H0321/2025",0.947368421052632,18,1,"N",1,1,1,1,1
1516845,1976793,"2025-2025_Regular_Session","2025-03-13","House Ways & Means Committee",17,1,0,1,19,1,"H","Heated Tobacco Products","H0785",2025,"https://legiscan.com/FL/bill/H0785/2025",0.894736842105263,18,0.944444444444444,"N",1,0.8,0.8,1,0.944444444444444
1516853,1965119,"2025-2025_Regular_Session","2025-03-12","House Industries & Professional Activities Subcommittee",10,5,0,3,18,1,"H","Minimum Wage Requirements","H0541",2025,"https://legiscan.com/FL/bill/H0541/2025",0.555555555555556,15,0.666666666666667,"N",0.909090909090909,0,1,0.909090909090909,0.933333333333333
1516854,1987815,"2025-2025_Regular_Session","2025-03-12","Senate Children, Families, and Elder Affairs",7,0,0,0,7,1,"S","Child Welfare","S1626",2025,"https://legiscan.com/FL/bill/S1626/2025",1,7,1,"N",1,1,1,1,1
1516874,1918894,"2025-2025_Regular_Session","2025-03-13","House Ways & Means Committee",19,0,0,0,19,1,"H","Ad Valorem Property Tax Exemption for the Surviving Spouse of Quadriplegics","H0163",2025,"https://legiscan.com/FL/bill/H0163/2025",1,19,1,"N",1,1,1,1,1
1516876,1918948,"2025-2025_Regular_Session","2025-03-13","House Ways & Means Committee",19,0,0,0,19,1,"H","Tax Exemptions for Surviving Spouses of Quadriplegics","H0165",2025,"https://legiscan.com/FL/bill/H0165/2025",1,19,1,"N",1,1,1,1,1
1516881,1974755,"2025-2025_Regular_Session","2025-03-12","House Industries & Professional Activities Subcommittee",16,0,0,2,18,1,"H","Roofing Services","H0715",2025,"https://legiscan.com/FL/bill/H0715/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1516882,1964238,"2025-2025_Regular_Session","2025-03-11","Senate Appropriations Committee on Transportation, Tourism, and Economic Development",15,0,0,0,15,1,"S","Manufacturing","S0600",2025,"https://legiscan.com/FL/bill/S0600/2025",1,15,1,"N",1,1,1,1,1
1516883,1975386,"2025-2025_Regular_Session","2025-03-13","Senate Fiscal Policy",19,0,0,0,19,1,"S","Rural Communities","S0110",2025,"https://legiscan.com/FL/bill/S0110/2025",1,19,1,"N",1,1,1,1,1
1516884,1909031,"2025-2025_Regular_Session","2025-03-12","House Careers & Workforce Subcommittee",15,0,0,3,18,1,"H","Exceptional Student Education","H0127",2025,"https://legiscan.com/FL/bill/H0127/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1516906,1942214,"2025-2025_Regular_Session","2025-03-12","Senate Transportation",9,0,0,0,9,1,"S","Unlawful Speed","S0350",2025,"https://legiscan.com/FL/bill/S0350/2025",1,9,1,"N",1,1,1,1,1
1516908,1975043,"2025-2025_Regular_Session","2025-03-12","Senate Transportation",9,0,0,0,9,1,"S","Price Controls for the Storage of Electric Vehicles","S0872",2025,"https://legiscan.com/FL/bill/S0872/2025",1,9,1,"N",1,1,1,1,1
1516910,1963968,"2025-2025_Regular_Session","2025-03-13","House Ways & Means Committee",14,5,0,0,19,1,"H","Local Business Taxes","H0503",2025,"https://legiscan.com/FL/bill/H0503/2025",0.736842105263158,19,0.736842105263158,"N",1,0,1,1,1
1516949,1927986,"2025-2025_Regular_Session","2025-03-12","Senate Children, Families, and Elder Affairs",5,0,0,2,7,1,"S","Specific Medical Diagnoses in Child Protective Investigations","S0304",2025,"https://legiscan.com/FL/bill/S0304/2025",0.714285714285714,5,1,"N",1,1,1,1,1
1516976,1901151,"2025-2025_Regular_Session","2025-03-13","House Judiciary Committee",20,0,0,3,23,1,"H","Probation for Misdemeanor Offenses","H0091",2025,"https://legiscan.com/FL/bill/H0091/2025",0.869565217391304,20,1,"N",1,1,1,1,1
1516995,1964835,"2025-2025_Regular_Session","2025-03-12","Senate Transportation",9,0,0,0,9,1,"S","Boating Safety","S0628",2025,"https://legiscan.com/FL/bill/S0628/2025",1,9,1,"N",1,1,1,1,1
1517006,1983278,"2025-2025_Regular_Session","2025-03-12","Senate Children, Families, and Elder Affairs",7,0,0,0,7,1,"S","Licensure of Family Foster Homes","S1174",2025,"https://legiscan.com/FL/bill/S1174/2025",1,7,1,"N",1,1,1,1,1
1517007,1967535,"2025-2025_Regular_Session","2025-03-12","House Careers & Workforce Subcommittee",15,0,0,3,18,1,"H","Career Planning Opportunities for Students","H0571",2025,"https://legiscan.com/FL/bill/H0571/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1517010,1966263,"2025-2025_Regular_Session","2025-03-12","Senate Transportation",9,0,0,0,9,1,"S","Hazardous Walking Conditions","S0650",2025,"https://legiscan.com/FL/bill/S0650/2025",1,9,1,"N",1,1,1,1,1
1517011,1984383,"2025-2025_Regular_Session","2025-03-12","House Careers & Workforce Subcommittee",16,0,0,2,18,1,"H","Workforce Education","H1145",2025,"https://legiscan.com/FL/bill/H1145/2025",0.888888888888889,16,1,"N",1,1,1,1,1
